protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	significant	ngood	query	name	symbol
P54727	-0.250331656440026	-0.250331656440025	-7.49205479626186	0.00282125398898751	0.0406023624543356	-0.994938758762093	TRUE	3	P54727	UV excision repair protein RAD23 homolog B (HR23B) (hHR23B) (XP-C repair-complementing complex 58 kDa protein) (p58)	RAD23B
Q9H7P6	-0.557483431479159	-0.55748343147916	-11.9788350691116	0.00282580544553984	0.0406023624543356	-0.549658549471545	TRUE	2	Q9H7P6	Multivesicular body subunit 12B (ESCRT-I complex subunit MVB12B) (Protein FAM125B)	MVB12B
A0A499FJL1	-0.296569588307508	-0.296569588307508	-7.45096193749583	0.00287347664594708	0.0409283021396636	-1.01620633042725	TRUE	3	A0A499FJL1	Prolyl endopeptidase (EC 3.4.21.-)	PREP
P49006	-0.390566788372252	-0.390566788372252	-7.43003525243323	0.00290054353654287	0.0409410648731303	-1.02708411173067	TRUE	3	P49006	MARCKS-related protein (MARCKS-like protein 1) (Macrophage myristoylated alanine-rich C kinase substrate) (Mac-MARCKS) (MacMARCKS)	MARCKSL1
O00560	-0.446850105622629	-0.446850105622629	-7.41182450014066	0.00292436177665216	0.0409410648731303	-1.03657620028124	TRUE	3	O00560	Syntenin-1 (Melanoma differentiation-associated protein 9) (MDA-9) (Pro-TGF-alpha cytoplasmic domain-interacting protein 18) (TACIP18) (Scaffold protein Pbp1) (Syndecan-binding protein 1)	SDCBP
P14324	0.256365305735237	0.256365305735237	7.35730805903095	0.00299716668689066	0.0416047375688721	-1.06513801722358	TRUE	3	P14324	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)	FDPS
O14929	0.436819827259734	0.436819827259734	7.33337586518845	0.00302985446760417	0.0417050556129045	-1.07774594175342	TRUE	3	O14929	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48) (Histone acetyltransferase 1)	HAT1
K7ERI7	0.255927737371518	0.255927737371518	7.2566561620461	0.00313774248167533	0.0428301848748683	-1.11845252361403	TRUE	3	K7ERI7	Large ribosomal subunit protein eL22 (60S ribosomal protein L22)	RPL22
Q9UK76	-0.270149088539774	-0.270149088539774	-7.23268550358993	0.00317244916615188	0.0429460473897254	-1.13126226518103	TRUE	3	Q9UK76	Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]	JPT1
Q8WUD1	-0.427424382418217	-0.427424382418217	-7.16029402822683	0.00328026631045089	0.0435900156228915	-1.17021450240894	TRUE	3	Q8WUD1	Ras-related protein Rab-2B (EC 3.6.5.2)	RAB2B
O60282	-0.306608847091872	-0.306608847091872	-7.14482388645045	0.00330390768699335	0.0435900156228915	-1.17859103129703	TRUE	3	O60282	Kinesin heavy chain isoform 5C (EC 3.6.4.-) (Kinesin heavy chain neuron-specific 2) (Kinesin-1)	KIF5C
Q5T5C7	-0.361785205720252	-0.361785205720251	-7.14164420436447	0.00330879363473655	0.0435900156228915	-1.18031501591759	TRUE	3	Q5T5C7	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser/Sec) synthetase)	SARS1
F6RFD5	-0.274136854812131	-0.274136854812131	-7.10198139531767	0.00337051811808165	0.0435900156228915	-1.20188589489787	TRUE	3	F6RFD5	Destrin (Actin-depolymerizing factor)	DSTN
A0A0C4DGS1	0.252373183258291	0.252373183258291	7.0895406549003	0.00339017949811215	0.0435900156228915	-1.20867722159721	TRUE	3	A0A0C4DGS1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)	DDOST
P61088	-0.296196927073568	-0.296196927073568	-7.06834443779053	0.00342401465120677	0.0435900156228915	-1.2202761376825	TRUE	3	P61088	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)	UBE2N
Q16643	-0.290920479210244	-0.290920479210244	-7.06118070726479	0.00343554684254487	0.0435900156228915	-1.22420425728432	TRUE	3	Q16643	Drebrin (Developmentally-regulated brain protein)	DBN1
P08559	-0.223414934697722	-0.223414934697722	-7.0483173417579	0.00345637835037962	0.0435900156228915	-1.23126786835855	TRUE	3	P08559	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial (EC 1.2.4.1) (PDHE1-A type I)	PDHA1
B9ZVT1	0.433270312134463	0.433270312134463	7.03211868311679	0.00348283981184728	0.0435900156228915	-1.24018163772459	TRUE	3	B9ZVT1	RNA-binding protein 12B	RBM12B
U3KQK0	0.268565610070017	0.268565610070017	7.03011135573952	0.00348613678058534	0.0435900156228915	-1.24128767818668	TRUE	3	U3KQK0	Histone H2B	H2BC15
P50454	0.30024004161855	0.300240041618549	6.90736668415311	0.00369549416924623	0.0455129281896641	-1.30953468719458	TRUE	3	P50454	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	SERPINH1
Q15428	0.31843176142452	0.318431761424519	6.8574674075988	0.00378515546043602	0.0459311066427746	-1.337629152121	TRUE	3	Q15428	Splicing factor 3A subunit 2 (SF3a66) (Spliceosome-associated protein 62) (SAP 62)	SF3A2
P53004	-0.300907391258318	-0.300907391258318	-6.85726169791695	0.00378553076726164	0.0459311066427746	-1.33774539556417	TRUE	3	P53004	Biliverdin reductase A (BVR A) (EC 1.3.1.24) (Biliverdin-IX alpha-reductase)	BLVRA
Q15046	0.282613698587765	0.282613698587765	6.795583928034	0.0039002200645687	0.0461610044946988	-1.37275688003839	TRUE	3	Q15046	Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	KARS1
P25205	0.269701815548042	0.269701815548042	6.783437034008	0.00392332427264162	0.0461610044946988	-1.37968947622022	TRUE	3	P25205	DNA replication licensing factor MCM3 (EC 3.6.4.12) (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) (RLF subunit beta) (p102)	MCM3
A0A1B0GWF2	-0.696696882712943	-0.696696882712943	-6.76811874226856	0.00395270871952234	0.0461610044946988	-1.38844974073382	TRUE	3	A0A1B0GWF2	Syntaxin-binding protein 1 (Protein unc-18 homolog 1) (Protein unc-18 homolog A)	STXBP1
Q07065	0.290260143237307	0.290260143237307	6.74989105720514	0.00398803872580332	0.0461610044946988	-1.39889958369796	TRUE	3	Q07065	Cytoskeleton-associated protein 4 (63-kDa cytoskeleton-linking membrane protein) (Climp-63) (p63)	CKAP4
A0A494C1B8	0.232595577005585	0.232595577005585	6.74976081213118	0.00398829261235305	0.0461610044946988	-1.3989743534893	TRUE	3	A0A494C1B8	Tripeptidyl-peptidase 2 (EC 3.4.14.10) (Tripeptidyl aminopeptidase)	TPP2
Q86U70	0.215691847573996	0.215691847573996	6.74778612827548	0.00399214437282113	0.0461610044946988	-1.40010813598492	TRUE	3	Q86U70	LIM domain-binding protein 1 (LDB-1) (Carboxyl-terminal LIM domain-binding protein 2) (CLIM-2) (LIM domain-binding factor CLIM2) (hLdb1) (Nuclear LIM interactor)	LDB1
Q8WVM8	-0.661024753521607	-0.661024753521607	-6.74287331693787	0.00400174764239757	0.0461610044946988	-1.40293030189863	TRUE	3	Q8WVM8	Sec1 family domain-containing protein 1 (SLY1 homolog) (Sly1p) (Syntaxin-binding protein 1-like 2)	SCFD1
P04350	-0.641821793817775	-0.641821793817775	-6.71183662186709	0.00406309818226664	0.0462445739126072	-1.42080666046061	TRUE	3	P04350	Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain)	TUBB4A
A0A0G2JQJ7	-0.660761505505817	-0.660761505505817	-6.71065517051069	0.00406545704726217	0.0462445739126072	-1.42148876552968	TRUE	3	A0A0G2JQJ7	Microtubule-associated protein	MAPT
E9PGT6	-0.249360869495856	-0.249360869495856	-6.6262386645272	0.0042385911723138	0.0473871715959112	-1.47053612491303	TRUE	3	E9PGT6	COP9 signalosome subunit 8	COPS8
E7EN89	-0.596068095008463	-0.596068095008463	-6.61329517095533	0.00426595816361989	0.0473871715959112	-1.47811094258488	TRUE	3	E7EN89	Toll interacting protein	TOLLIP
A0A087WUV8	-0.242134199356886	-0.242134199356886	-6.60098754865272	0.00429218871108978	0.0473871715959112	-1.48532716768823	TRUE	3	A0A087WUV8	Basigin (Ok blood group)	BSG
P53985	-0.219101756810811	-0.219101756810811	-6.60068251563368	0.00429284140260725	0.0473871715959112	-1.48550618299141	TRUE	3	P53985	Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1)	SLC16A1
P61353	0.247691852568949	0.247691852568949	6.59196202480239	0.00431155429831117	0.0473871715959112	-1.49062743307452	TRUE	3	P61353	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)	RPL27
E9PN17	-0.463071808795645	-0.463071808795645	-6.57302572277863	0.00435254606917182	0.0473871715959112	-1.50177101582158	TRUE	3	E9PN17	ATP synthase membrane subunit g	ATP5MG
Q96AG4	0.210170130654206	0.210170130654206	6.56575582187861	0.00436841447556934	0.0473871715959112	-1.50605755036739	TRUE	3	Q96AG4	Leucine-rich repeat-containing protein 59 (Ribosome-binding protein p34) (p34) [Cleaved into: Leucine-rich repeat-containing protein 59, N-terminally processed]	LRRC59
Q5SW79	-0.580035647847738	-0.580035647847738	-6.5516694168969	0.00439937080310096	0.0474090090492064	-1.51437652935969	TRUE	3	Q5SW79	Centrosomal protein of 170 kDa (Cep170) (KARP-1-binding protein) (KARP1-binding protein)	CEP170
Q01995	0.299073445007485	0.299073445007485	6.5360237176764	0.0044340803452527	0.0474707425197642	-1.5236369144071	TRUE	3	Q01995	Transgelin (22 kDa actin-binding protein) (Protein WS3-10) (Smooth muscle protein 22-alpha) (SM22-alpha)	TAGLN
P52565	-0.255896677401994	-0.255896677401994	-6.51117254153191	0.0044899282804519	0.0476500461281613	-1.53839045171917	TRUE	3	P52565	Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha)	ARHGDIA
A0A0D9SF54	-0.219272489431062	-0.219272489431062	-6.50277149404865	0.00450900924900183	0.0476500461281613	-1.54339037608564	TRUE	3	A0A0D9SF54	Spectrin alpha, non-erythrocytic 1	SPTAN1
P63172	-0.206792520545224	-0.206792520545224	-6.45490592160022	0.00461970638339701	0.0482478984199715	-1.57199833567796	TRUE	3	P63172	Dynein light chain Tctex-type 1 (Protein CW-1) (T-complex testis-specific protein 1 homolog)	DYNLT1
P42785	0.296417380718511	0.296417380718511	6.45286888148377	0.00462449331619996	0.0482478984199715	-1.57322038848442	TRUE	3	P42785	Lysosomal Pro-X carboxypeptidase (EC 3.4.16.2) (Angiotensinase C) (Lysosomal carboxypeptidase C) (Proline carboxypeptidase) (Prolylcarboxypeptidase) (PRCP)	PRCP
P17174	-0.34405343718915	-0.34405343718915	-6.43693393678412	0.00466215715441633	0.0483329963223668	-1.58279295021981	TRUE	3	P17174	Aspartate aminotransferase, cytoplasmic (cAspAT) (EC 2.6.1.1) (EC 2.6.1.3) (Cysteine aminotransferase, cytoplasmic) (Cysteine transaminase, cytoplasmic) (cCAT) (Glutamate oxaloacetate transaminase 1) (Transaminase A)	GOT1
Q02880	0.244819482357421	0.244819482357421	6.4155713523995	0.00471326133977773	0.0485554847456347	-1.59566213681788	TRUE	3	Q02880	DNA topoisomerase 2-beta (EC 5.6.2.2) (DNA topoisomerase II, beta isozyme)	TOP2B
P84090	0.4417939322209	0.4417939322209	6.39075397215382	0.00477352415760304	0.0488665472797491	-1.61066470499797	TRUE	3	P84090	Enhancer of rudimentary homolog	ERH
E7EPV7	-0.408035017419904	-0.408035017419904	-6.33188859965911	0.00492041323834916	0.0488665472797491	-1.64647584021717	TRUE	3	E7EPV7	Alpha-synuclein	SNCA
P02787	-2.75879429908017	-2.75879429908017	-6.32731803402079	0.00493205620662925	0.0488665472797491	-1.64926975875772	TRUE	3	P02787	Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin)	TF
Q92769	0.212414839347597	0.212414839347597	6.28346702381564	0.00504555296777887	0.0488665472797491	-1.67617403673414	TRUE	3	Q92769	Histone deacetylase 2 (HD2) (EC 3.5.1.98) (Protein deacylase HDAC2) (EC 3.5.1.-)	HDAC2
P07814	0.248686439657724	0.248686439657723	6.2718339115631	0.00507621549010251	0.0488665472797491	-1.68334156893865	TRUE	3	P07814	Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)]	EPRS1
Q07812	-0.208411085828643	-0.208411085828643	-6.26532311363848	0.00509347955936855	0.0488665472797491	-1.68735862718564	TRUE	3	Q07812	Apoptosis regulator BAX (Bcl-2-like protein 4) (Bcl2-L-4)	BAX
Q14257	-0.229986168361034	-0.229986168361034	-6.25381864209177	0.00512416688543912	0.0488665472797491	-1.69446645683003	TRUE	3	Q14257	Reticulocalbin-2 (Calcium-binding protein ERC-55) (E6-binding protein) (E6BP)	RCN2
E9PQP6	0.618015452156524	0.618015452156524	6.25057190255677	0.00513286961784173	0.0488665472797491	-1.69647465382941	TRUE	3	E9PQP6	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha (EC 2.5.1.58) (EC 2.5.1.59) (CAAX farnesyltransferase subunit alpha) (FTase-alpha) (Ras proteins prenyltransferase subunit alpha) (Type I protein geranyl-geranyltransferase subunit alpha)	FNTA
D6RE83	-0.210147189061729	-0.210147189061729	-6.217736808358	0.00522194210883565	0.0488665472797491	-1.71684010446444	TRUE	3	D6RE83	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	UCHL1
P13473	0.409850946478538	0.409850946478538	6.20597687897064	0.00525431855471263	0.0488665472797491	-1.72415891500401	TRUE	3	P13473	Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b)	LAMP2
A0A087X2D0	0.216100662350071	0.216100662350071	6.20444355543915	0.00525855866170331	0.0488665472797491	-1.72511415241081	TRUE	3	A0A087X2D0	Serine and arginine rich splicing factor 3	SRSF3
H3BPK3	-0.461748289287464	-0.461748289287464	-6.19348348150148	0.0052889929774112	0.0488665472797491	-1.73194864851727	TRUE	3	H3BPK3	Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II)	HAGH
P18077	0.233913389203237	0.233913389203237	6.18131122272437	0.00532305490858046	0.0488665472797491	-1.73955250455689	TRUE	3	P18077	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a) (Cell growth-inhibiting gene 33 protein)	RPL35A
P20073	-0.215084640287857	-0.215084640287857	-6.1771829632064	0.00533467008971511	0.0488665472797491	-1.7421346004402	TRUE	3	P20073	Annexin A7 (Annexin VII) (Annexin-7) (Synexin)	ANXA7
P49841	-0.279238607442062	-0.279238607442062	-6.17078722577936	0.0053527283665157	0.0488665472797491	-1.74613816277188	TRUE	3	P49841	Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)	GSK3B
P46781	0.455057076130804	0.455057076130804	6.16953784911926	0.00535626498530484	0.0488665472797491	-1.74692069835147	TRUE	3	P46781	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	RPS9
C9J5N1	-0.422906799156622	-0.422906799156622	-9.22629679473646	0.00537265417890055	0.0488665472797491	-1.19481296645131	TRUE	2	C9J5N1	PTGES3L-AARSD1 readthrough	PTGES3L-AARSD1
Q9UBQ7	-0.203693323969906	-0.203693323969906	-6.16254585876647	0.00537611189447948	0.0488665472797491	-1.75130283849072	TRUE	3	Q9UBQ7	Glyoxylate reductase/hydroxypyruvate reductase (EC 1.1.1.79) (EC 1.1.1.81)	GRHPR
Q99497	-0.209645236565173	-0.209645236565173	-6.15952384007397	0.00538471873714783	0.0488665472797491	-1.75319830653696	TRUE	3	Q99497	Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)	PARK7
E7EX90	-0.284243891819228	-0.284243891819228	-6.15641610287841	0.00539358789024573	0.0488665472797491	-1.75514845670869	TRUE	3	E7EX90	Dynactin subunit 1	DCTN1
Q6NUK1	0.219150672454892	0.219150672454892	6.14622718326489	0.00542279585220621	0.0488665472797491	-1.76154868711485	TRUE	3	Q6NUK1	Mitochondrial adenyl nucleotide antiporter SLC25A24 (Mitochondrial ATP-Mg/Pi carrier protein 1) (Mitochondrial Ca(2+)-dependent solute carrier protein 1) (Short calcium-binding mitochondrial carrier protein 1) (SCaMC-1) (Solute carrier family 25 member 24)	SLC25A24
P62277	0.359680926799454	0.359680926799454	6.1383675018535	0.00544546347901012	0.0488665472797491	-1.76649264680975	TRUE	3	P62277	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	RPS13
P50148	-0.22704849648436	-0.22704849648436	-6.13352284306325	0.00545949536271832	0.0488665472797491	-1.76954305181641	TRUE	3	P50148	Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q)	GNAQ
P68032	-0.352149244048305	-0.352149244048305	-6.13280249142456	0.00546158566394822	0.0488665472797491	-1.76999681033325	TRUE	3	P68032	Actin, alpha cardiac muscle 1 (EC 3.6.4.-) (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form]	ACTC1
A2A2D0	-0.215379699666735	-0.215379699666735	-6.12329050516128	0.00548928247831126	0.0488665472797491	-1.7759932505186	TRUE	3	A2A2D0	Stathmin	STMN1
Q13442	-0.275299195149457	-0.275299195149457	-6.10631565356105	0.00553915221382651	0.0490439531148531	-1.78671619981521	TRUE	3	Q13442	28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1)	PDAP1
Q96PU5	-0.499830270349223	-0.499830270349223	-6.08368822878707	0.00560652251621638	0.049373569255712	-1.80105357359719	TRUE	3	Q96PU5	E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (EC 2.3.2.36) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)	NEDD4L
Q9NP72	-0.211041877467252	-0.211041877467252	-6.0587187802539	0.00568207261799571	0.0495208194539548	-1.81693318123179	TRUE	3	Q9NP72	Ras-related protein Rab-18	RAB18
Q9Y5S9	-0.331693904474093	-0.331693904474093	-6.05818285927992	0.00568370821571642	0.0495208194539548	-1.81727467885067	TRUE	3	Q9Y5S9	RNA-binding protein 8A (Binder of OVCA1-1) (BOV-1) (RNA-binding motif protein 8A) (RNA-binding protein Y14) (Ribonucleoprotein RBM8A)	RBM8A
M0R3D6	0.374440748335526	0.374440748335526	6.04725573922753	0.00571718724034029	0.0495489560829492	-1.82424379842112	TRUE	3	M0R3D6	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	RPL18A
Q9NPI6	-0.432582510649856	-0.432582510649856	-6.03307512794978	0.00576100694435636	0.049665944078188	-1.83330553579366	TRUE	3	Q9NPI6	mRNA-decapping enzyme 1A (EC 3.6.1.62) (Smad4-interacting transcriptional co-activator) (Transcription factor SMIF)	DCP1A
P42677	0.293062367976255	0.293062367976255	6.01662884463734	0.00581236078538247	0.0498463191961072	-1.84384006700419	TRUE	3	P42677	Small ribosomal subunit protein eS27 (40S ribosomal protein S27) (Metallopan-stimulin 1) (MPS-1)	RPS27
P26373	0.237120471193813	0.237120471193813	5.99190019397024	0.00589067023004453	0.0502104414313595	-1.85973050238919	FALSE	3	P26373	Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (Breast basic conserved protein 1)	RPL13
Q9UI15	-0.230236383788382	-0.230236383788382	-5.98395089178288	0.00591612649343857	0.0502104414313595	-1.86485164458556	FALSE	3	Q9UI15	Transgelin-3 (Neuronal protein 22) (NP22) (Neuronal protein NP25)	TAGLN3
P61019	-0.198869689146502	-0.198869689146502	-5.90276109801605	0.00618425337771315	0.0521177518896631	-1.91752103234066	FALSE	3	P61019	Ras-related protein Rab-2A (EC 3.6.5.2)	RAB2A
Q5QNY5	-0.332244002161089	-0.332244002161089	-5.89681308286455	0.00620449427257894	0.0521177518896631	-1.92140594382163	FALSE	3	Q5QNY5	Peroxisomal biogenesis factor 19 (Peroxin-19) (Peroxisomal farnesylated protein)	PEX19
